;Profitcenter;Kostenart;Executed-Ist;Sign;Planentwurf;Plan;Produktbereich;Bezeichnung;Year
1488;166001205;1804653416;0.0;plus;0.0;124489.023438;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2014
1489;166001206;3109640;0.0;minus;-13343.8398438;-13345.2802734;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2014
1490;166001206;213263244;-14244.9101562;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2014
1491;166001206;-2147483648;2728713.75;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2014
1492;166001206;1895338456;0.0;plus;1382934.875;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2014
1493;166001206;1895843656;0.0;plus;0.0;1376905.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2014
1494;166001308;1804069688;0.0;plus;3539008.25;0.0;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2014
1495;166001308;-2147483648;3268535.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2014
1496;166001308;3116940;0.0;minus;-129245.234375;-129246.3125;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2014
1497;166001308;1804574888;0.0;plus;0.0;3490153.25;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2014
1498;166001308;122094611;-213267.0;minus;0.0;0.0;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2014
1499;168001300;-2147483648;-1175884.25;minus;0.0;0.0;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2014
1500;168001300;-2147483648;1175884.25;plus;0.0;0.0;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2014
1501;168001300;1504000618;0.0;plus;1231375.25;1216094.375;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2014
1502;168001300;1504000618;0.0;minus;-1231375.25;-1216094.375;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2014
1503;168001301;1908275651;0.0;plus;0.0;18830636.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2014
1504;168001301;194144545;0.0;minus;-5226217.5;-5171246.5;13 Natur- und Landschaftspflege;Öffentliches Grün;2014
1505;168001301;-2147483648;17935002.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2014
1506;168001301;621286155;-4988981.5;minus;0.0;0.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2014
1507;168001301;1907770451;0.0;plus;18841044.0;0.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2014
1508;168001302;339513807;-1201132.625;minus;0.0;0.0;13 Natur- und Landschaftspflege;Forstwirtschaft;2014
1509;168001302;-2147483648;2668359.75;plus;0.0;0.0;13 Natur- und Landschaftspflege;Forstwirtschaft;2014
1510;168001302;5221830;0.0;minus;-120098.257812;-123050.070312;13 Natur- und Landschaftspflege;Forstwirtschaft;2014
1511;168001302;1807325350;0.0;plus;1418129.25;1389239.125;13 Natur- und Landschaftspflege;Forstwirtschaft;2014
1512;168001303;99344276;0.0;minus;-7127397.5;-7126414.5;13 Natur- und Landschaftspflege;Friedhöfe;2014
1513;168001303;257132997;-6225310.5;minus;0.0;0.0;13 Natur- und Landschaftspflege;Friedhöfe;2014
1514;168001303;1906024863;0.0;plus;8353527.5;8396748.0;13 Natur- und Landschaftspflege;Friedhöfe;2014
1515;168001303;-2147483648;8789436.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Friedhöfe;2014
1516;168001719;5547890;-1838.64001465;minus;0.0;0.0;17 Stiftungen;Stiftung Fritz Kirstein;2014
1517;168001719;1387920;0.0;minus;-3700.0;-3700.0;17 Stiftungen;Stiftung Fritz Kirstein;2014
1518;168001719;531200;0.0;plus;3700.0;3700.0;17 Stiftungen;Stiftung Fritz Kirstein;2014
1519;168001719;1540300;1838.64001465;plus;0.0;0.0;17 Stiftungen;Stiftung Fritz Kirstein;2014
1520;170000111;448500;0.0;minus;-2437900.0;0.0;01 Innere Verwaltung;Kfz- und Gerätemanagement;2014
1521;170000111;523500;0.0;plus;802131.0;0.0;01 Innere Verwaltung;Kfz- und Gerätemanagement;2014
1522;170001102;311880536;-47901604.0;minus;0.0;0.0;11 Ver- und Entsorgung;Abfallwirtschaft;2014
1523;170001102;448500;0.0;minus;-1365500.0;0.0;11 Ver- und Entsorgung;Abfallwirtschaft;2014
1524;170001102;191184244;0.0;plus;0.0;42274124.0;11 Ver- und Entsorgung;Abfallwirtschaft;2014
1525;170001102;1312360;0.0;minus;0.0;-42158672.0;11 Ver- und Entsorgung;Abfallwirtschaft;2014
1526;170001102;-2147483648;44669748.0;plus;0.0;0.0;11 Ver- und Entsorgung;Abfallwirtschaft;2014
1527;170001104;452100;-24807.5996094;minus;0.0;0.0;11 Ver- und Entsorgung;Dienstleistungen für DSD;2014
1528;170001104;2190461;123254.859375;plus;0.0;0.0;11 Ver- und Entsorgung;Dienstleistungen für DSD;2014
1529;170001208;432100;0.0;minus;0.0;-6109064.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2014
1530;170001208;189074702;0.0;plus;0.0;8159839.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2014
1531;170001208;304457380;-6648890.5;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2014
1532;170001208;-2147483648;8060008.5;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2014
1533;170001208;448500;0.0;minus;-2012700.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2014
1534;190000104;207337645;-212867.84375;minus;0.0;0.0;01 Innere Verwaltung;Koordination Integration;2014
1535;190000104;-2147483648;1393512.0;plus;0.0;0.0;01 Innere Verwaltung;Koordination Integration;2014
1536;190000104;1424756829;0.0;plus;1193920.875;1201252.375;01 Innere Verwaltung;Koordination Integration;2014
1537;190000104;95781244;0.0;minus;-66699.5625;-176913.59375;01 Innere Verwaltung;Koordination Integration;2014
1538;190000113;-2147483648;-370782.625;minus;0.0;0.0;01 Innere Verwaltung;Stabsstelle Arbeitssicherheit;2014
1539;190000113;-2147483648;421323.875;plus;0.0;0.0;01 Innere Verwaltung;Stabsstelle Arbeitssicherheit;2014
1540;190000113;852807100;0.0;plus;0.0;287208.9375;01 Innere Verwaltung;Stabsstelle Arbeitssicherheit;2014
1541;190000113;188000013;0.0;minus;-235563.46875;-234849.9375;01 Innere Verwaltung;Stabsstelle Arbeitssicherheit;2014
1542;190000113;758807095;0.0;plus;266807.0625;0.0;01 Innere Verwaltung;Stabsstelle Arbeitssicherheit;2014
1543;190001507;964986291;0.0;plus;17995996.0;17916088.0;15 Wirtschaft und Tourismus;Konferenzzentrum/Beethovenhalle;2014
1544;190001507;-2147483648;67230944.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Konferenzzentrum/Beethovenhalle;2014
1545;190001507;338620661;-13563067.0;minus;0.0;0.0;15 Wirtschaft und Tourismus;Konferenzzentrum/Beethovenhalle;2014
1546;190001507;4497540;0.0;minus;-8433693.0;-8433721.0;15 Wirtschaft und Tourismus;Konferenzzentrum/Beethovenhalle;2014
1547;190400412;1425798746;0.0;plus;1170672.375;1182800.75;04 Kultur und Wissenschaft;Wissenschaft;2014
1548;190400412;112295030;-28376.9902344;minus;0.0;0.0;04 Kultur und Wissenschaft;Wissenschaft;2014
1549;190400412;2610140;0.0;minus;-27516.5195312;-27517.5800781;04 Kultur und Wissenschaft;Wissenschaft;2014
1550;190400412;-2147483648;1195888.125;plus;0.0;0.0;04 Kultur und Wissenschaft;Wissenschaft;2014
1551;190600903;-2147483648;307130.875;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2014
1552;190600903;1428780711;-307130.875;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2014
1553;190600903;1235187298;0.0;plus;329691.1875;327258.875;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2014
1554;190600903;95781245;0.0;minus;-329691.15625;-327258.90625;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2014
